Entity,Code,Day,daily_vaccinations
Bureau of Prisons,,2021/5/21,1367
Bureau of Prisons,,2021/5/22,874
Bureau of Prisons,,2021/5/23,781
Bureau of Prisons,,2021/5/24,837
Bureau of Prisons,,2021/5/25,831
Bureau of Prisons,,2021/5/26,772
California,,2021/1/13,75188
California,,2021/1/14,79496
California,,2021/1/15,85553
California,,2021/1/16,88381
California,,2021/1/17,90079
California,,2021/1/18,91210
California,,2021/1/19,92018
California,,2021/1/20,91549
California,,2021/1/21,94083
California,,2021/1/22,104389
California,,2021/1/23,119770
California,,2021/1/24,133316
California,,2021/1/25,138153
California,,2021/1/26,140878
California,,2021/1/27,149620
California,,2021/1/28,159000
California,,2021/1/29,158126
California,,2021/1/30,155366
California,,2021/1/31,155063
California,,2021/2/1,160379
California,,2021/2/2,156749
California,,2021/2/3,155950
California,,2021/2/4,139561
California,,2021/2/5,144296
California,,2021/2/6,148831
California,,2021/2/7,171402
California,,2021/2/8,175654
California,,2021/2/9,177237
California,,2021/2/10,183712
California,,2021/2/11,201580
California,,2021/2/12,202925
California,,2021/2/13,203565
California,,2021/2/14,190746
California,,2021/2/15,190404
California,,2021/2/16,203788
California,,2021/2/17,195102
California,,2021/2/18,194468
California,,2021/2/19,231928
California,,2021/2/20,234166
California,,2021/2/21,233297
California,,2021/2/22,227005
California,,2021/2/23,216733
California,,2021/2/24,221857
California,,2021/2/25,223997
California,,2021/2/26,192335
California,,2021/2/27,194965
California,,2021/2/28,195368
California,,2021/3/1,214479
California,,2021/3/2,252715
California,,2021/3/3,265023
California,,2021/3/4,256584
California,,2021/3/5,251504
California,,2021/3/6,264079
California,,2021/3/7,259101
California,,2021/3/8,242771
California,,2021/3/9,204065
California,,2021/3/10,190191
California,,2021/3/11,194328
California,,2021/3/12,193794
California,,2021/3/13,209548
California,,2021/3/14,178375
California,,2021/3/15,214448
California,,2021/3/16,251553
California,,2021/3/17,299789
California,,2021/3/18,334655
California,,2021/3/19,350707
California,,2021/3/20,342038
California,,2021/3/21,403543
California,,2021/3/22,392009
California,,2021/3/23,380370
California,,2021/3/24,361552
California,,2021/3/25,357025
California,,2021/3/26,377779
California,,2021/3/27,381256
California,,2021/3/28,375263
California,,2021/3/29,378982
California,,2021/3/30,367579
California,,2021/3/31,361646
California,,2021/4/1,363128
California,,2021/4/2,351209
California,,2021/4/3,357814
California,,2021/4/4,375343
California,,2021/4/5,372228
California,,2021/4/6,366223
California,,2021/4/7,377497
California,,2021/4/8,377051
California,,2021/4/9,391393
California,,2021/4/10,404572
California,,2021/4/11,398820
California,,2021/4/12,388844
California,,2021/4/13,391650
California,,2021/4/14,407905
California,,2021/4/15,428384
California,,2021/4/16,474575
California,,2021/4/17,469733
California,,2021/4/18,476835
California,,2021/4/19,486322
California,,2021/4/20,494575
California,,2021/4/21,470327
California,,2021/4/22,448969
California,,2021/4/23,382776
California,,2021/4/24,390331
California,,2021/4/25,386663
California,,2021/4/26,387965
California,,2021/4/27,383386
California,,2021/4/28,375225
California,,2021/4/29,367495
California,,2021/4/30,356625
California,,2021/5/1,359825
California,,2021/5/2,340912
California,,2021/5/3,318725
California,,2021/5/4,299430
California,,2021/5/5,290114
California,,2021/5/6,291408
California,,2021/5/7,306331
California,,2021/5/8,277007
California,,2021/5/9,274950
California,,2021/5/10,293713
California,,2021/5/11,309119
California,,2021/5/12,306629
California,,2021/5/13,298328
California,,2021/5/14,278877
California,,2021/5/15,279347
California,,2021/5/16,286457
California,,2021/5/17,271943
California,,2021/5/18,269324
California,,2021/5/19,278632
California,,2021/5/20,281184
California,,2021/5/21,294001
California,,2021/5/22,285578
California,,2021/5/23,276166
California,,2021/5/24,268071
California,,2021/5/25,258249
California,,2021/5/26,244708
Colorado,,2021/1/13,15237
Colorado,,2021/1/14,15139
Colorado,,2021/1/15,15935
Colorado,,2021/1/16,15580
Colorado,,2021/1/17,15367
Colorado,,2021/1/18,15225
Colorado,,2021/1/19,15123
Colorado,,2021/1/20,14396
Colorado,,2021/1/21,14070
Colorado,,2021/1/22,15007
Colorado,,2021/1/23,12934
Colorado,,2021/1/24,19033
Colorado,,2021/1/25,18872
Colorado,,2021/1/26,18208
Colorado,,2021/1/27,19156
Colorado,,2021/1/28,20359
Colorado,,2021/1/29,20657
Colorado,,2021/1/30,24010
Colorado,,2021/1/31,19248
Colorado,,2021/2/1,20272
Colorado,,2021/2/2,20514
Colorado,,2021/2/3,20371
Colorado,,2021/2/4,20460
Colorado,,2021/2/5,19975
Colorado,,2021/2/6,21358
Colorado,,2021/2/7,22952
Colorado,,2021/2/8,23168
Colorado,,2021/2/9,22316
Colorado,,2021/2/10,24274
Colorado,,2021/2/11,25169
Colorado,,2021/2/12,26131
Colorado,,2021/2/13,27246
Colorado,,2021/2/14,28130
Colorado,,2021/2/15,30249
Colorado,,2021/2/16,34720
Colorado,,2021/2/17,33875
Colorado,,2021/2/18,33990
Colorado,,2021/2/19,41118
Colorado,,2021/2/20,40331
Colorado,,2021/2/21,39336
Colorado,,2021/2/22,38285
Colorado,,2021/2/23,33267
Colorado,,2021/2/24,34876
Colorado,,2021/2/25,34456
Colorado,,2021/2/26,27248
Colorado,,2021/2/27,22403
Colorado,,2021/2/28,24202
Colorado,,2021/3/1,25887
Colorado,,2021/3/2,27913
Colorado,,2021/3/3,27679
Colorado,,2021/3/4,28668
Colorado,,2021/3/5,29383
Colorado,,2021/3/6,36492
Colorado,,2021/3/7,36417
Colorado,,2021/3/8,30650
Colorado,,2021/3/9,31695
Colorado,,2021/3/10,33203
Colorado,,2021/3/11,38451
Colorado,,2021/3/12,41169
Colorado,,2021/3/13,42625
Colorado,,2021/3/14,36020
Colorado,,2021/3/15,43751
Colorado,,2021/3/16,42517
Colorado,,2021/3/17,41865
Colorado,,2021/3/18,37878
Colorado,,2021/3/19,37605
Colorado,,2021/3/20,44230
Colorado,,2021/3/21,53105
Colorado,,2021/3/22,48992
Colorado,,2021/3/23,51727
Colorado,,2021/3/24,50937
Colorado,,2021/3/25,51384
Colorado,,2021/3/26,51867
Colorado,,2021/3/27,44676
Colorado,,2021/3/28,45531
Colorado,,2021/3/29,46590
Colorado,,2021/3/30,47840
Colorado,,2021/3/31,49594
Colorado,,2021/4/1,51019
Colorado,,2021/4/2,51519
Colorado,,2021/4/3,53895
Colorado,,2021/4/4,55017
Colorado,,2021/4/5,53844
Colorado,,2021/4/6,53228
Colorado,,2021/4/7,55430
Colorado,,2021/4/8,54810
Colorado,,2021/4/9,54395
Colorado,,2021/4/10,55437
Colorado,,2021/4/11,54577
Colorado,,2021/4/12,61132
Colorado,,2021/4/13,63731
Colorado,,2021/4/14,64075
Colorado,,2021/4/15,64837
Colorado,,2021/4/16,65974
Colorado,,2021/4/17,64067
Colorado,,2021/4/18,64895
Colorado,,2021/4/19,62680
Colorado,,2021/4/20,60973
Colorado,,2021/4/21,59197
Colorado,,2021/4/22,60061
Colorado,,2021/4/23,60260
Colorado,,2021/4/24,51089
Colorado,,2021/4/25,60028
Colorado,,2021/4/26,56378
Colorado,,2021/4/27,55430
Colorado,,2021/4/28,54540
Colorado,,2021/4/29,54930
Colorado,,2021/4/30,53491
Colorado,,2021/5/1,62007
Colorado,,2021/5/2,48342
Colorado,,2021/5/3,47140
Colorado,,2021/5/4,46187
Colorado,,2021/5/5,46552
Colorado,,2021/5/6,46177
Colorado,,2021/5/7,46468
Colorado,,2021/5/8,44615
Colorado,,2021/5/9,47403
Colorado,,2021/5/10,50381
Colorado,,2021/5/11,50990
Colorado,,2021/5/12,47852
Colorado,,2021/5/13,43329
Colorado,,2021/5/14,42427
Colorado,,2021/5/15,41545
Colorado,,2021/5/16,40681
Colorado,,2021/5/17,37737
Colorado,,2021/5/18,35809
Colorado,,2021/5/19,38053
Colorado,,2021/5/20,38614
Colorado,,2021/5/21,31740
Colorado,,2021/5/22,39734
Colorado,,2021/5/23,36320
Colorado,,2021/5/24,35621
Colorado,,2021/5/25,36113
Colorado,,2021/5/26,34550
Connecticut,,2021/1/13,10480
Connecticut,,2021/1/14,10251
Connecticut,,2021/1/15,11490
Connecticut,,2021/1/16,11346
Connecticut,,2021/1/17,11260
Connecticut,,2021/1/18,11202
Connecticut,,2021/1/19,11161
Connecticut,,2021/1/20,11609
Connecticut,,2021/1/21,13259
Connecticut,,2021/1/22,14511
Connecticut,,2021/1/23,15716
Connecticut,,2021/1/24,16292
Connecticut,,2021/1/25,16094
Connecticut,,2021/1/26,16160
Connecticut,,2021/1/27,16836
Connecticut,,2021/1/28,16636
Connecticut,,2021/1/29,16561
Connecticut,,2021/1/30,16342
Connecticut,,2021/1/31,16444
Connecticut,,2021/2/1,16856
Connecticut,,2021/2/2,16207
Connecticut,,2021/2/3,14860
Connecticut,,2021/2/4,14381
Connecticut,,2021/2/5,14140
Connecticut,,2021/2/6,14030
Connecticut,,2021/2/7,13871
Connecticut,,2021/2/8,13309
Connecticut,,2021/2/9,14033
Connecticut,,2021/2/10,15677
Connecticut,,2021/2/11,16918
Connecticut,,2021/2/12,17762
Connecticut,,2021/2/13,19338
Connecticut,,2021/2/14,20109
Connecticut,,2021/2/15,21501
Connecticut,,2021/2/16,22403
Connecticut,,2021/2/17,23349
Connecticut,,2021/2/18,23848
Connecticut,,2021/2/19,27991
Connecticut,,2021/2/20,27579
Connecticut,,2021/2/21,26547
Connecticut,,2021/2/22,27122
Connecticut,,2021/2/23,25963
Connecticut,,2021/2/24,24835
Connecticut,,2021/2/25,22680
Connecticut,,2021/2/26,18791
Connecticut,,2021/2/27,18913
Connecticut,,2021/2/28,20562
Connecticut,,2021/3/1,21218
Connecticut,,2021/3/2,21039
Connecticut,,2021/3/3,21335
Connecticut,,2021/3/4,23052
Connecticut,,2021/3/5,23909
Connecticut,,2021/3/6,25272
Connecticut,,2021/3/7,27307
Connecticut,,2021/3/8,28223
Connecticut,,2021/3/9,29362
Connecticut,,2021/3/10,30172
Connecticut,,2021/3/11,30998
Connecticut,,2021/3/12,31976
Connecticut,,2021/3/13,36344
Connecticut,,2021/3/14,30845
Connecticut,,2021/3/15,30511
Connecticut,,2021/3/16,30664
Connecticut,,2021/3/17,30144
Connecticut,,2021/3/18,30092
Connecticut,,2021/3/19,29447
Connecticut,,2021/3/20,24994
Connecticut,,2021/3/21,30223
Connecticut,,2021/3/22,30843
Connecticut,,2021/3/23,30939
Connecticut,,2021/3/24,31102
Connecticut,,2021/3/25,31745
Connecticut,,2021/3/26,31795
Connecticut,,2021/3/27,32481
Connecticut,,2021/3/28,33028
Connecticut,,2021/3/29,33324
Connecticut,,2021/3/30,35386
Connecticut,,2021/3/31,36137
Connecticut,,2021/4/1,36534
Connecticut,,2021/4/2,37357
Connecticut,,2021/4/3,39768
Connecticut,,2021/4/4,40602
Connecticut,,2021/4/5,41015
Connecticut,,2021/4/6,37368
Connecticut,,2021/4/7,38964
Connecticut,,2021/4/8,40945
Connecticut,,2021/4/9,43629
Connecticut,,2021/4/10,42802
Connecticut,,2021/4/11,44741
Connecticut,,2021/4/12,45702
Connecticut,,2021/4/13,49356
Connecticut,,2021/4/14,49286
Connecticut,,2021/4/15,47576
Connecticut,,2021/4/16,47224
Connecticut,,2021/4/17,47019
Connecticut,,2021/4/18,45538
Connecticut,,2021/4/19,44297
Connecticut,,2021/4/20,43276
Connecticut,,2021/4/21,42592
Connecticut,,2021/4/22,43003
Connecticut,,2021/4/23,40810
Connecticut,,2021/4/24,40858
Connecticut,,2021/4/25,40804
Connecticut,,2021/4/26,40782
Connecticut,,2021/4/27,39645
Connecticut,,2021/4/28,39552
Connecticut,,2021/4/29,38710
Connecticut,,2021/4/30,37649
Connecticut,,2021/5/1,36764
Connecticut,,2021/5/2,34878
Connecticut,,2021/5/3,32505
Connecticut,,2021/5/4,31994
Connecticut,,2021/5/5,30584
Connecticut,,2021/5/6,30557
Connecticut,,2021/5/7,30925
Connecticut,,2021/5/8,30099
Connecticut,,2021/5/9,30272
Connecticut,,2021/5/10,31766
Connecticut,,2021/5/11,32862
Connecticut,,2021/5/12,32297
Connecticut,,2021/5/13,30621
Connecticut,,2021/5/14,28621
Connecticut,,2021/5/15,27722
Connecticut,,2021/5/16,27564
Connecticut,,2021/5/17,27449
Connecticut,,2021/5/18,26817
Connecticut,,2021/5/19,26595
Connecticut,,2021/5/20,27458
Connecticut,,2021/5/21,28412
Connecticut,,2021/5/22,29125
Connecticut,,2021/5/23,24231
Connecticut,,2021/5/24,26166
Connecticut,,2021/5/25,25323
Connecticut,,2021/5/26,24593
Delaware,,2021/1/13,2003
Delaware,,2021/1/14,2340
Delaware,,2021/1/15,1560
Delaware,,2021/1/16,1887
Delaware,,2021/1/17,2083
Delaware,,2021/1/18,2213
Delaware,,2021/1/19,2307
Delaware,,2021/1/20,2461
Delaware,,2021/1/21,2611
Delaware,,2021/1/22,3310
Delaware,,2021/1/23,3724
Delaware,,2021/1/24,3909
Delaware,,2021/1/25,3889
Delaware,,2021/1/26,3707
Delaware,,2021/1/27,4544
Delaware,,2021/1/28,4703
Delaware,,2021/1/29,4720
Delaware,,2021/1/30,4641
Delaware,,2021/1/31,5110
Delaware,,2021/2/1,5112
Delaware,,2021/2/2,5038
Delaware,,2021/2/3,4299
Delaware,,2021/2/4,4071
Delaware,,2021/2/5,3847
Delaware,,2021/2/6,3709
Delaware,,2021/2/7,3353
Delaware,,2021/2/8,3422
Delaware,,2021/2/9,3393
Delaware,,2021/2/10,3225
Delaware,,2021/2/11,3227
Delaware,,2021/2/12,3195
Delaware,,2021/2/13,3375
Delaware,,2021/2/14,3287
Delaware,,2021/2/15,3252
Delaware,,2021/2/16,3552
Delaware,,2021/2/17,3571
Delaware,,2021/2/18,3782
Delaware,,2021/2/19,5531
Delaware,,2021/2/20,5500
Delaware,,2021/2/21,4929
Delaware,,2021/2/22,4927
Delaware,,2021/2/23,4890
Delaware,,2021/2/24,4961
Delaware,,2021/2/25,5098
Delaware,,2021/2/26,4063
Delaware,,2021/2/27,4591
Delaware,,2021/2/28,5482
Delaware,,2021/3/1,5925
Delaware,,2021/3/2,5543
Delaware,,2021/3/3,6833
Delaware,,2021/3/4,7237
Delaware,,2021/3/5,7327
Delaware,,2021/3/6,7409
Delaware,,2021/3/7,8022
Delaware,,2021/3/8,7900
Delaware,,2021/3/9,8526
Delaware,,2021/3/10,6799
Delaware,,2021/3/11,7643
Delaware,,2021/3/12,7564
Delaware,,2021/3/13,7598
Delaware,,2021/3/14,6046
Delaware,,2021/3/15,7603
Delaware,,2021/3/16,7618
Delaware,,2021/3/17,8702
Delaware,,2021/3/18,7839
Delaware,,2021/3/19,7720
Delaware,,2021/3/20,7768
Delaware,,2021/3/21,9222
Delaware,,2021/3/22,7894
Delaware,,2021/3/23,7247
Delaware,,2021/3/24,7289
Delaware,,2021/3/25,7438
Delaware,,2021/3/26,7935
Delaware,,2021/3/27,7996
Delaware,,2021/3/28,8061
Delaware,,2021/3/29,8344
Delaware,,2021/3/30,9184
Delaware,,2021/3/31,9467
Delaware,,2021/4/1,9611
Delaware,,2021/4/2,9775
Delaware,,2021/4/3,10083
Delaware,,2021/4/4,9975
Delaware,,2021/4/5,9838
Delaware,,2021/4/6,9374
Delaware,,2021/4/7,9225
Delaware,,2021/4/8,8959
Delaware,,2021/4/9,9124
Delaware,,2021/4/10,8973
Delaware,,2021/4/11,9646
Delaware,,2021/4/12,9427
Delaware,,2021/4/13,9831
Delaware,,2021/4/14,10233
Delaware,,2021/4/15,10796
Delaware,,2021/4/16,10834
Delaware,,2021/4/17,10813
Delaware,,2021/4/18,10349
Delaware,,2021/4/19,10670
Delaware,,2021/4/20,10645
Delaware,,2021/4/21,10398
Delaware,,2021/4/22,10115
Delaware,,2021/4/23,9861
Delaware,,2021/4/24,9681
Delaware,,2021/4/25,9808
Delaware,,2021/4/26,9510
Delaware,,2021/4/27,9526
Delaware,,2021/4/28,9580
Delaware,,2021/4/29,9342
Delaware,,2021/4/30,9254
Delaware,,2021/5/1,9473
Delaware,,2021/5/2,9136
Delaware,,2021/5/3,8591
Delaware,,2021/5/4,8282
Delaware,,2021/5/5,7694
Delaware,,2021/5/6,6439
Delaware,,2021/5/7,7252
Delaware,,2021/5/8,6630
Delaware,,2021/5/9,6312
Delaware,,2021/5/10,6804
Delaware,,2021/5/11,7179
Delaware,,2021/5/12,6845
Delaware,,2021/5/13,7559
Delaware,,2021/5/14,5870
Delaware,,2021/5/15,5481
Delaware,,2021/5/16,5417
Delaware,,2021/5/17,5250
Delaware,,2021/5/18,4726
Delaware,,2021/5/19,4676
Delaware,,2021/5/20,4279
Delaware,,2021/5/21,4578
Delaware,,2021/5/22,5265
Delaware,,2021/5/23,5361
Delaware,,2021/5/24,5226
Delaware,,2021/5/25,5424
Delaware,,2021/5/26,5401
Dept of Defense,,2021/1/13,554
Dept of Defense,,2021/1/14,20142
Dept of Defense,,2021/1/15,20682
Dept of Defense,,2021/1/16,18842
Dept of Defense,,2021/1/17,17738
Dept of Defense,,2021/1/18,17003
Dept of Defense,,2021/1/19,16477
Dept of Defense,,2021/1/20,16696
Dept of Defense,,2021/1/21,13536
Dept of Defense,,2021/1/22,13001
Dept of Defense,,2021/1/23,13823
Dept of Defense,,2021/1/24,15474
Dept of Defense,,2021/1/25,14961
Dept of Defense,,2021/1/26,13057
Dept of Defense,,2021/1/27,15592
Dept of Defense,,2021/1/28,16493
Dept of Defense,,2021/1/29,17604
Dept of Defense,,2021/1/30,19770
Dept of Defense,,2021/1/31,20675
Dept of Defense,,2021/2/1,19849
Dept of Defense,,2021/2/2,20600
Dept of Defense,,2021/2/3,20422
Dept of Defense,,2021/2/4,20132
Dept of Defense,,2021/2/5,20523
Dept of Defense,,2021/2/6,19825
Dept of Defense,,2021/2/7,20045
Dept of Defense,,2021/2/8,21115
Dept of Defense,,2021/2/9,20997
Dept of Defense,,2021/2/10,21207
Dept of Defense,,2021/2/11,21226
Dept of Defense,,2021/2/12,20337
Dept of Defense,,2021/2/13,19658
Dept of Defense,,2021/2/14,18608
Dept of Defense,,2021/2/15,17202
Dept of Defense,,2021/2/16,16797
Dept of Defense,,2021/2/17,14529
Dept of Defense,,2021/2/18,16009
Dept of Defense,,2021/2/19,15476
Dept of Defense,,2021/2/20,14929
Dept of Defense,,2021/2/21,14712
Dept of Defense,,2021/2/22,16079
Dept of Defense,,2021/2/23,16198
Dept of Defense,,2021/2/24,18271
Dept of Defense,,2021/2/25,16528
Dept of Defense,,2021/2/26,16962
Dept of Defense,,2021/2/27,18152
Dept of Defense,,2021/2/28,19717
Dept of Defense,,2021/3/1,18451
Dept of Defense,,2021/3/2,18257
Dept of Defense,,2021/3/3,18690
Dept of Defense,,2021/3/4,18942
Dept of Defense,,2021/3/5,19496
Dept of Defense,,2021/3/6,19522
Dept of Defense,,2021/3/7,19726
Dept of Defense,,2021/3/8,20970
Dept of Defense,,2021/3/9,46373
Dept of Defense,,2021/3/10,46575
Dept of Defense,,2021/3/11,47779
Dept of Defense,,2021/3/12,48386
Dept of Defense,,2021/3/13,49300
Dept of Defense,,2021/3/14,44119
Dept of Defense,,2021/3/15,50500
Dept of Defense,,2021/3/16,26567
Dept of Defense,,2021/3/17,26783
Dept of Defense,,2021/3/18,26927
Dept of Defense,,2021/3/19,27076
Dept of Defense,,2021/3/20,27198
Dept of Defense,,2021/3/21,33427
Dept of Defense,,2021/3/22,26256
Dept of Defense,,2021/3/23,25119
Dept of Defense,,2021/3/24,23314
Dept of Defense,,2021/3/25,21367
Dept of Defense,,2021/3/26,27479
Dept of Defense,,2021/3/27,28224
Dept of Defense,,2021/3/28,28620
Dept of Defense,,2021/3/29,29573
Dept of Defense,,2021/3/30,30454
Dept of Defense,,2021/3/31,33150
Dept of Defense,,2021/4/1,35509
Dept of Defense,,2021/4/2,29665
Dept of Defense,,2021/4/3,29962
Dept of Defense,,2021/4/4,29744
Dept of Defense,,2021/4/5,29558
Dept of Defense,,2021/4/6,29280
Dept of Defense,,2021/4/7,28768
Dept of Defense,,2021/4/8,29462
Dept of Defense,,2021/4/9,29880
Dept of Defense,,2021/4/10,30612
Dept of Defense,,2021/4/11,32450
Dept of Defense,,2021/4/12,33547
Dept of Defense,,2021/4/13,34715
Dept of Defense,,2021/4/14,35833
Dept of Defense,,2021/4/15,36055
Dept of Defense,,2021/4/16,35904
Dept of Defense,,2021/4/17,35230
Dept of Defense,,2021/4/18,34044
Dept of Defense,,2021/4/19,35335
Dept of Defense,,2021/4/20,34486
Dept of Defense,,2021/4/21,33505
Dept of Defense,,2021/4/22,32298
Dept of Defense,,2021/4/23,32127
Dept of Defense,,2021/4/24,32235
Dept of Defense,,2021/4/25,32134
Dept of Defense,,2021/4/26,29759
Dept of Defense,,2021/4/27,30302
Dept of Defense,,2021/4/28,29839
Dept of Defense,,2021/4/29,29871
Dept of Defense,,2021/4/30,29656
Dept of Defense,,2021/5/1,24766
Dept of Defense,,2021/5/2,23709
Dept of Defense,,2021/5/3,27070
Dept of Defense,,2021/5/4,28009
Dept of Defense,,2021/5/5,27927
Dept of Defense,,2021/5/6,27500
Dept of Defense,,2021/5/7,27224
Dept of Defense,,2021/5/8,30667
Dept of Defense,,2021/5/9,30229
Dept of Defense,,2021/5/10,27390
Dept of Defense,,2021/5/11,26054
Dept of Defense,,2021/5/12,25588
Dept of Defense,,2021/5/13,25183
Dept of Defense,,2021/5/14,24571
Dept of Defense,,2021/5/15,23954
Dept of Defense,,2021/5/16,23634
Dept of Defense,,2021/5/17,23259
Dept of Defense,,2021/5/18,21998
Dept of Defense,,2021/5/19,22625
Dept of Defense,,2021/5/20,24993
Dept of Defense,,2021/5/21,26271
Dept of Defense,,2021/5/22,26564
Dept of Defense,,2021/5/23,26311
Dept of Defense,,2021/5/24,27162
Dept of Defense,,2021/5/25,28147
Dept of Defense,,2021/5/26,27854
District of Columbia,,2021/1/13,3237
District of Columbia,,2021/1/14,3434
District of Columbia,,2021/1/15,3374
District of Columbia,,2021/1/16,3159
District of Columbia,,2021/1/17,3030
District of Columbia,,2021/1/18,2944
District of Columbia,,2021/1/19,2882
District of Columbia,,2021/1/20,2669
District of Columbia,,2021/1/21,2633
District of Columbia,,2021/1/22,2419
District of Columbia,,2021/1/23,2478
District of Columbia,,2021/1/24,2490
District of Columbia,,2021/1/25,2388
District of Columbia,,2021/1/26,2109
District of Columbia,,2021/1/27,2336
District of Columbia,,2021/1/28,2247
District of Columbia,,2021/1/29,2352
District of Columbia,,2021/1/30,2411
District of Columbia,,2021/1/31,2591
District of Columbia,,2021/2/1,2618
District of Columbia,,2021/2/2,2686
District of Columbia,,2021/2/3,2426
District of Columbia,,2021/2/4,3322
District of Columbia,,2021/2/5,3648
District of Columbia,,2021/2/6,3623
District of Columbia,,2021/2/7,3613
District of Columbia,,2021/2/8,3708
District of Columbia,,2021/2/9,3560
District of Columbia,,2021/2/10,3344
District of Columbia,,2021/2/11,2518
District of Columbia,,2021/2/12,2178
District of Columbia,,2021/2/13,2033
District of Columbia,,2021/2/14,2213
District of Columbia,,2021/2/15,2204
District of Columbia,,2021/2/16,2575
District of Columbia,,2021/2/17,2855
District of Columbia,,2021/2/18,2674
District of Columbia,,2021/2/19,6143
District of Columbia,,2021/2/20,6197
District of Columbia,,2021/2/21,5909
District of Columbia,,2021/2/22,5757
District of Columbia,,2021/2/23,5746
District of Columbia,,2021/2/24,5983
District of Columbia,,2021/2/25,6085
District of Columbia,,2021/2/26,2705
District of Columbia,,2021/2/27,3587
District of Columbia,,2021/2/28,4582
District of Columbia,,2021/3/1,4834
District of Columbia,,2021/3/2,4641
District of Columbia,,2021/3/3,4535
District of Columbia,,2021/3/4,4913
District of Columbia,,2021/3/5,5099
District of Columbia,,2021/3/6,5127
District of Columbia,,2021/3/7,4447
District of Columbia,,2021/3/8,4580
District of Columbia,,2021/3/9,4779
District of Columbia,,2021/3/10,5157
District of Columbia,,2021/3/11,5234
District of Columbia,,2021/3/12,5479
District of Columbia,,2021/3/13,5128
District of Columbia,,2021/3/14,5518
District of Columbia,,2021/3/15,5869
District of Columbia,,2021/3/16,5965
District of Columbia,,2021/3/17,6193
District of Columbia,,2021/3/18,5927
District of Columbia,,2021/3/19,5847
District of Columbia,,2021/3/20,5731
District of Columbia,,2021/3/21,5456
District of Columbia,,2021/3/22,5115
District of Columbia,,2021/3/23,4991
District of Columbia,,2021/3/24,4543
District of Columbia,,2021/3/25,4947
